url,country,Position,Leader
https://www.cia.gov/library/publications/resources/world-leaders-1/CB.html,[u'Cambodia'],"Permanent Representative to the UN, New York",RY TUY
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Pres.,Rumen RADEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Vice Pres.,Iliana IOTOVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Prime Min.,Boyko BORISOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Dep. Prime Min.,Tomislav DONCHEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Dep. Prime Min. in Charge of Economic & Demographic Policy,Valeri SIMEONOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Dep. Prime Min. in Charge of the Judiciary & Reform,Ekaterina ZAHARIEVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Dep. Prime Min. in Charge of Public Order & National Security,Krasimir KARAKACHANOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],"Min. of Agriculture, Food, & Forestry",Rumen POROZHANOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. for the Bulgarian Presidency of the Council of the EU 2018,Lilyana PAVLOVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Culture,Boil BANOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Defense,Krasimir KARAKACHANOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Economy,Emil KARANIKOLOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Energy,Temenuzhka PETKOVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Education & Science,Krasimir VALCHEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Environment & Water,Neno DIMOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Finance,Vladislav GORANOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Foreign Affairs,Ekaterina ZAHARIEVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Health,Nikolay PETROV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Interior,Valentin RADEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Justice,Tsetska TSACHEVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Labor & Social Policy,Biser PETKOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Regional Development & Public Works,Nikolay NANKOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Youth & Sports,Krasen KRALEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Min. of Tourism,Nikolina ANGELKOVA
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],"Min. of Transport, IT, & Communications",Ivaylo MOSKOVSKI
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],"Gov., Bulgarian National Bank",Dimitar RADEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],Ambassador to the US,Tihomir STOYTCHEV
https://www.cia.gov/library/publications/resources/world-leaders-1/BU.html,[u'Bulgaria'],"Permanent Representative to the UN, New York",Georgi PANAYOTOV
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Pres.,Mokgweetsi Eric MASISI
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Vice Pres.,Slumber TSOGWANE
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Agricultural Development & Food Security,Patrick RALOTSIA
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Basic Education,"Bagalatia ARONE			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Defense, Justice, & Security",Shaw KGATHI
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Employment, Labor Productivity, & Skills Development",Tshenolo MABEO
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Environment, Natural Resources Conservation, & Tourism",Tshekedi KHAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Finance & Economic Development,Ontefetse Kenneth MATAMBO
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Health & Wellness,"Alfred MADIGELE			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Infrastructure & Housing Development,Vincent SERETSE
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Intl. Affairs & Cooperation,Unity DOW
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Investment, Trade, & Industry",Bogolo KENEWENDO
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Labor & Home Affairs,
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Land Management, Water, & Sanitation Services",Kefentse MZWINILA
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Local Govt. & Rural Development,"Pelonomi VENSON-MOITOI			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Mineral Resources, Green Technology, & Energy Security",Eric MOLALE
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Nationality, Immigration, & Gender Affairs",Dorcas MAKGATO
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Presidential Affairs, Governance, & Public Admin.",Nonofho MOLEFHI
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Tertiary Education, Research, Science, & Technology",Ngaka NGAKA
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Min. of Transport & Communications,Kitso MOKAILA
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Min. of Youth Empowerment, Sport, & Culture",Thapelo OLOPENG
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Attorney Gen.,Athalia MOLOKOMME
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Governor, Bank of Botswana",Linah MOHOHLO
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],Ambassador to the US,David John NEWMAN
https://www.cia.gov/library/publications/resources/world-leaders-1/BC.html,[u'Botswana'],"Permanent Representative to the UN, New York",Charles Thembani NTWAAGAE
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Pres.,Juan Evo MORALES Ayma
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Vice Pres.,Alvaro GARCIA Linera
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Communication,Gisela LOPEZ Rivas
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Culture & Tourism,Willma ALANOCA Mamani
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Defense,Reymi FERREIRA Justiniano
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of the Economy & Public Finances,Luis ARCE Catacora
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Education,Roberto AGUILAR Gomez
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Energy,Rafael ALARCON Orihuela
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of the Environment & Water,Carlos ORTUNO Yanez
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Foreign Relations & Worship,Fernando HUANACUNI Mamani
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Govt.,Carlos ROMERO Bonifaz
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Health,Ariana CAMPERO Nava
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Hydrocarbons,Luis Alberto SANCHEZ Fernandez
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Justice & Institutional Transparency,Hector ARCE Zaconeta
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Min. of Labor, Employment, & Social Security",Hector HINOJOSA Rodriguez
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Mining & Metals,Felix Cesar NAVARRO Miranda
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Planning & Development,Mariana PRADA Noya
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of the Presidency,Rene MARTINEZ Callahuanca
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Productive Development & Pluralist Economics,Eugenio ROJAS Apaza
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Min. of Public Works, Services, & Housing",Milton CLAROS Hinojosa
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Rural Development & Lands,Cesar COCARICO Yana
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],Min. of Sport,Tito Roland MONTANO Rivera
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Head, Legal Defense of the State",Pablo MENACHO Diederich
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Pres., Central Bank",Marcelo ZABALAGA Estrada
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Charge d'Affaires, Embassy, Washington",Rafael Pablo CANEDO Daroca
https://www.cia.gov/library/publications/resources/world-leaders-1/BL.html,[u'Bolivia'],"Permanent Representative to the UN, New York",Sacha LLORENTI Soliz
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",King,Jigme Khesar Namgyel WANGCHUCK
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Prime Minister,Tshering TOBGAY
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Agriculture,Yeshay DORJI
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Economic Affairs,Norbu WANGCHUK
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Education,Mingbo DUKPA
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Finance,Namgay DORJI
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Foreign Affairs,Rinzin DORJI
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Health,Tandin WANGCHUK
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Home & Cultural Affairs,Damcho DORJI
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Information & Communication,D. N. DHUNGYEL
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Labor & Human Resources,Ngeema Sangay TSHEMPO
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']",Min. of Works & Human Settlements,Dorji CHODEN
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']","Chmn., Royal Advisory Council",Rinzin GYALTSHEN
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']","Governor, Royal Monetary Authority",Daw TENZIN
https://www.cia.gov/library/publications/resources/world-leaders-1/BT.html,"[u'Bhutan', u' - NDE']","Permanent Representative to the UN, New York",Kunzang C. NAMGYEL
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Governor,George FERGUSSON
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Premier,Craig CANNONIER
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Community & Cultural Development,Wayne SCOTT
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Economic Development,Grant GIBBONS
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Education,Nalton BRANGMAN
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Environment & Planning,Sylvan RICHARDS
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Finance,Everard Trenton RICHARDS
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Health & Seniors,Patricia GORDON-PAMPLIN
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Home Affairs,Michael FAHY
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Legal Affairs,Mark PETTINGILL
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Public Safety,Michael DUNKLEY
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. of Public Works,Trevor MONIZ
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],"Min. of Tourism, Development, & Transport",Shawn CROCKWELL
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Min. Without Portfolio,Leah SCOTT
https://www.cia.gov/library/publications/resources/world-leaders-1/BD.html,[u'Bermuda'],Attorney Gen.,Mark PETTINGILL
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],Presidency Chmn. (Serb),Mladen IVANIC
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],Presidency Member (Bosniak),Bakir IZETBEGOVIC
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],Presidency Member (Croat),Dragan COVIC
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],"Chmn., Council of Ministers",Denis ZVIZDIC
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],"Dep. Chmn., Council of Ministers",Vjekoslav BEVANDA
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],"Dep. Chmn., Council of Ministers",Mirko SAROVIC
https://www.cia.gov/library/publications/resources/world-leaders-1/BK.html,[u'Bosnia and Herzegovina'],Min. of Civil Affairs,Adil OSMANOVIC
